plot,tree_no,YST,DBH,HT,DBH+1,HT+1,DBH+2,HT+2,DBH+3,HT+3,DBH+4,HT+4,DBH+5,HT+5
1,2002,24,9.53178666752726,70.20669516000001,9.536,71.012,9.541,71.783,9.546,72.519,9.55,73.226,9.553,73.903
1,1885,24,10.3221000172325,68.17257436,10.327,69.005,10.333,69.802,10.339,70.564,10.344,71.296,10.348,72.0
1,1813,24,9.3614599974375,66.3713932,9.364,67.129,9.367,67.855,9.37,68.549,9.373,69.216,9.375,69.857
1,1772,24,9.8676367012228,70.05905736,9.87,70.827,9.873,71.563,9.876,72.269,9.879,72.947,9.882,73.599
1,1623,24,9.27788667691343,66.44357167999999,9.279,67.126,9.28,67.78,9.281,68.408,9.282,69.012,9.283,69.593
1,1545,24,9.54710665660166,69.12401796,9.548,69.803,9.549,70.453,9.55,71.077,9.551,71.677,9.552,72.254
1,1487,24,9.36353335430569,65.36417531999999,9.364,66.015,9.365,66.639,9.366,67.238,9.367,67.813,9.368,68.367
1,1378,24,10.5244499817297,70.67585528000001,10.526,71.378,10.528,72.051,10.53,72.697,10.532,73.318,10.533,73.915
1,1330,24,10.2034700323253,73.4744118,10.205,74.166,10.206,74.829,10.208,75.465,10.209,76.076,10.21,76.664
1,1269,24,9.59372668031562,67.64435911999999,9.595,68.327,9.596,68.982,9.597,69.61,9.598,70.214,9.599,70.795
1,1217,24,10.0075300175733,71.54527788,10.009,72.276,10.011,72.976,10.013,73.648,10.015,74.293,10.017,74.914
1,1155,24,9.51400002575203,69.3733618,9.516,70.134,9.519,70.862,9.522,71.561,9.525,72.232,9.527,72.877
1,2531,24,10.476533277954,69.86876864,10.496,70.926,10.52,71.939,10.544,72.911,10.565,73.844,10.583,74.736
1,2337,24,9.66621665456476,67.98556648,9.673,68.859,9.681,69.695,9.689,70.497,9.696,71.267,9.702,72.007
1,2223,24,9.93710002134447,70.39370303999999,9.94,71.177,9.944,71.927,9.948,72.647,9.951,73.338,9.954,74.003
1,2155,24,9.76240000845163,69.76050092,9.765,70.529,9.768,71.265,9.771,71.971,9.774,72.649,9.777,73.301
1,2033,24,9.71315334870774,70.08530408,9.716,70.86,9.72,71.602,9.724,72.314,9.727,72.998,9.73,73.656
1,1833,24,10.2876833530302,70.92191828,10.29,71.679,10.293,72.404,10.296,73.1,10.299,73.769,10.301,74.412
1,1779,24,10.223523326459,67.44422788,10.226,68.199,10.229,68.922,10.232,69.616,10.235,70.283,10.237,70.925
1,1681,24,9.74638334379556,71.08267944,9.747,71.769,9.748,72.427,9.749,73.058,9.75,73.663,9.751,74.245
1,1624,24,9.7893099946587,72.916669,9.79,73.587,9.791,74.229,9.792,74.845,9.793,75.437,9.794,76.007
